"炼雀老磊","瘤开(矫)","瘤开(焙)","乞闭 扁柯(∑C)","弥绊 扁柯(∑C)","弥历 扁柯(∑C)","傈斥 扁柯(∑C)","乞斥 扁柯(∑C)","乞斥 弥绊 扁柯(∑C)","乞斥 弥历 扁柯(∑C)","乞闭 碍荐樊(mm)","傈斥 碍荐樊(mm)","乞斥 碍荐樊(mm)","乞闭 老炼矫埃(hr)","傈斥 老炼矫埃(hr)","乞斥 老炼矫埃(hr)","乞闭 老荤樊(MJ/С)","傈斥 老荤樊(MJ/С)","乞斥 老荤樊(MJ/С)","乞闭 嚼档(%)","傈斥 嚼档(%)","乞斥 嚼档(%)","乞闭 款樊(1/10)","傈斥 款樊(1/10)","乞斥 款樊(1/10)","乞闭 利汲樊(cm)","傈斥 利汲樊(cm)","乞斥 利汲樊(cm)","乞闭 鉴埃弥措浅加(m/s)","傈斥 鉴埃弥措浅加(m/s)","乞斥 鉴埃弥措浅加(m/s)"
"20220112","何魂","秦款措备","-1.3","3.5","-5.3","1.4","3.3","7.8","-0.2","0.0","0.0","0.8","9.4","9.1","6.4","13.75","12.6","0.0","33.0","46.8","47.5","1.5","0.5","3.4","0.0","0.0","0.0","19.5","8.7","3.5"
"20220111","何魂","秦款措备","1.5","6.7","-3.3","0.2","3.3","7.8","-0.2","0.0","0.0","0.6","8.7","1.5","6.6","12.65","6.65","0.0","39.1","50.0","46.5","2.3","8.0","3.1","0.0","0.0","0.0","17.3","10.8","3.5"
"20220110","何魂","秦款措备","7.4","12.4","3.4","-2.3","3.3","7.9","-0.2","0.0","0.0","0.6","6.8","9.4","6.8","10.62","13.18","0.0","59.0","45.4","45.8","3.1","0.9","2.9","0.0","0.0","0.0","8.4","11.0","3.6"
"20220109","何魂","秦款措备","5.9","10.0","3.1","-5.9","3.5","8.0","-0.1","0.0","0.0","1.0","4.8","8.8","6.8","8.82","13.13","0.0","51.9","38.6","45.7","4.8","0.3","3.0","0.0","0.0","0.0","9.5","14.0","3.6"
"20220108","何魂","秦款措备","5.7","11.8","2.5","-8.2","3.6","8.2","0.0","0.0","0.0","1.4","9.3","9.2","6.7","13.19","13.48","0.0","26.4","35.0","46.4","0.0","0.0","3.0","0.0","0.0","0.0","9.5","14.3","3.5"
"20220107","何魂","秦款措备","5.8","10.6","0.8","-6.1","3.7","8.3","0.1","0.0","0.0","1.4","9.2","8.0","6.5","12.63","12.39","0.0","41.6","33.8","46.6","0.0","2.5","3.2","0.0","0.0","0.0","7.5","17.6","3.5"
"20220106","何魂","秦款措备","6.1","11.3","3.0","-1.7","3.9","8.6","0.3","0.0","0.0","1.4","8.3","9.0","6.4","12.71","12.24","0.0","42.1","37.6","45.6","2.8","3.9","3.3","0.0","0.0","0.0","9.8","15.9","3.5"
"20220105","何魂","秦款措备","5.4","9.7","1.5","3.0","4.0","8.7","0.4","0.0","0.0","1.2","0.6","4.2","6.4","5.67","7.9","0.0","55.8","38.6","44.7","8.9","5.3","3.2","0.0","0.0","0.0","8.0","11.9","3.5"
"20220104","何魂","秦款措备","4.5","9.5","0.4","3.0","4.1","8.9","0.4","0.0","0.0","0.7","8.8","9.0","6.8","11.38","11.69","0.0","38.3","40.9","44.2","1.4","2.1","2.9","0.0","0.0","0.0","8.7","7.7","3.4"
"20220103","何魂","秦款措备","4.1","9.9","0.7","0.1","4.0","8.9","0.2","0.0","0.0","0.3","9.2","5.4","6.9","12.89","10.36","0.0","28.5","31.0","43.4","0.9","7.4","2.6","0.0","0.0","0.0","9.8","11.2","3.5"
"20220102","何魂","秦款措备","4.8","11.1","0.7","1.3","3.9","8.8","0.2","0.0","0.0","0.2","9.2","8.8","7.1","12.2","12.07","0.0","32.9","41.4","43.6","0.5","2.5","2.4","0.0","0.0","0.0","7.7","12.1","3.6"
"20220101","何魂","秦款措备","1.9","7.4","-3.9","0.3","4.0","8.9","0.1","0.0","0.0","0.2","9.2","8.3","7.1","12.72","12.03","0.0","24.4","51.8","44.4","3.4","1.6","2.4","0.0","0.0","0.0","11.7","9.7","3.6"
"20211231","何魂","秦款措备","-0.1","4.4","-3.0","-2.9","4.0","9.0","0.1","0.0","0.0","0.2","9.2","9.3","7.2","12.99","13.07","0.0","29.3","41.6","44.6","1.0","0.5","2.3","0.0","0.0","0.0","14.7","17.9","3.6"
"20211230","何魂","秦款措备","2.8","6.6","0.3","-3.2","4.0","8.8","0.1","0.0","1.2","0.5","8.9","7.8","7.0","12.47","12.59","0.0","42.4","45.6","44.3","1.1","2.6","2.4","0.0","0.0","0.0","15.9","18.1","3.5"
"20211229","何魂","秦款措备","6.2","10.9","2.2","8.2","4.1","8.8","0.3","0.0","6.6","0.8","5.1","3.9","7.1","9.7","8.04","0.0","51.5","72.0","43.7","5.3","7.8","2.4","0.0","0.0","0.0","13.1","15.9","3.4"
"20211228","何魂","秦款措备","3.9","8.4","-0.7","8.6","4.2","9.0","0.4","0.0","0.0","1.0","7.8","9.1","7.0","11.15","11.97","0.0","57.8","67.1","43.7","2.4","0.0","2.5","0.0","0.0","0.0","9.4","8.2","3.3"
"20211227","何魂","秦款措备","-1.8","3.3","-6.9","6.9","4.4","9.2","0.7","0.0","2.4","1.0","9.1","0.3","7.0","12.59","4.9","0.0","40.9","60.3","44.4","0.6","9.0","2.5","0.0","0.0","0.0","12.3","9.3","3.4"
"20211226","何魂","秦款措备","-5.2","-0.6","-8.6","5.6","4.7","9.4","1.0","0.0","0.0","1.0","9.2","8.7","6.8","13.16","11.85","0.0","30.8","43.3","45.6","0.0","4.3","2.7","0.0","0.0","0.0","14.1","8.9","3.4"
"20211225","何魂","秦款措备","-1.6","5.4","-6.5","3.5","5.0","9.7","1.3","0.0","0.0","0.8","9.2","9.1","6.9","12.93","12.15","0.0","33.5","38.4","46.8","0.0","0.3","2.6","0.0","0.0","0.0","14.4","13.2","3.4"
"20211224","何魂","秦款措备","7.7","13.0","4.8","8.4","5.3","10.0","1.6","0.0","0.0","0.7","3.4","5.8","6.8","6.33","9.38","0.0","47.1","41.3","48.5","4.3","4.4","2.7","0.0","0.0","0.0","9.4","13.9","3.6"
"20211223","何魂","秦款措备","8.7","13.3","5.2","6.1","5.6","10.2","1.9","0.0","0.0","0.9","8.8","4.5","6.5","11.28","7.74","0.0","30.3","56.1","49.8","0.6","4.9","2.9","0.0","0.0","0.0","8.0","8.5","3.5"
"20211222","何魂","秦款措备","9.4","14.7","5.6","4.5","5.8","10.4","2.1","0.0","0.0","0.9","9.1","8.9","6.4","11.88","10.53","0.0","44.4","51.5","50.1","0.0","0.0","3.0","0.0","0.0","0.0","8.5","13.6","3.4"
"20211221","何魂","秦款措备","10.2","14.3","7.4","2.5","5.8","10.3","2.1","0.0","0.0","1.0","8.8","8.7","6.5","11.15","11.28","0.0","59.1","45.9","49.4","0.0","0.5","2.9","0.0","0.0","0.0","10.4","14.4","3.4"
"20211220","何魂","秦款措备","7.9","11.9","1.8","1.9","5.5","10.1","1.8","0.0","0.0","0.9","8.6","9.1","6.5","11.17","12.55","0.0","57.5","36.0","48.3","0.6","1.8","2.9","0.0","0.0","0.0","18.9","11.9","3.3"
"20211219","何魂","秦款措备","4.0","8.3","1.1","0.7","5.3","9.9","1.7","0.0","0.0","0.8","8.6","8.6","6.4","12.17","12.95","0.0","49.5","24.0","48.3","0.1","3.3","3.0","0.0","0.0","0.0","10.4","16.8","3.2"
"20211218","何魂","秦款措备","-1.4","3.1","-6.5","3.0","5.2","9.8","1.4","0.0","0.0","0.9","9.2","6.1","6.6","12.81","9.84","0.0","34.5","46.4","47.0","0.6","4.6","2.9","0.0","0.0","0.0","12.9","9.9","3.2"
"20211217","何魂","秦款措备","2.7","7.6","-4.2","-0.5","5.0","9.6","1.3","0.0","0.0","0.7","8.0","9.2","6.7","11.87","12.57","0.0","42.6","36.3","46.5","2.8","0.9","2.7","0.0","0.0","0.0","18.2","10.6","3.2"
"20211216","何魂","秦款措备","8.8","10.5","7.1","-2.1","5.0","9.5","1.3","4.4","0.0","1.3","0.1","9.1","6.7","2.82","12.59","0.0","80.9","38.4","46.3","9.4","0.0","2.6","0.0","0.0","0.0","8.5","15.0","3.2"
"20211215","何魂","秦款措备","9.4","14.0","5.0","-2.7","5.3","9.8","1.5","0.0","0.0","1.6","7.1","9.2","6.6","10.43","12.75","0.0","66.1","31.0","47.2","1.6","0.0","2.8","0.0","0.0","0.0","11.5","11.8","3.2"
"20211214","何魂","秦款措备","4.4","9.6","-0.5","-1.1","5.4","9.9","1.6","0.0","0.0","1.5","9.1","7.3","6.7","12.42","9.71","0.0","47.9","24.0","46.5","0.8","3.1","2.9","0.0","0.0","0.0","9.5","12.7","3.2"
"20211213","何魂","秦款措备","2.3","7.7","-1.5","6.4","5.6","10.1","1.9","0.0","0.0","1.3","9.2","7.1","6.7","13.2","8.99","0.0","27.9","39.6","47.2","0.0","4.6","2.8","0.0","0.0","0.0","14.4","17.7","3.2"
"20211212","何魂","秦款措备","8.6","12.5","2.6","7.5","6.0","10.5","2.2","0.0","0.0","1.6","4.9","7.6","6.5","7.2","11.27","0.0","49.3","37.9","48.2","3.9","4.1","3.0","0.0","0.0","0.0","14.5","10.8","3.3"
"20211211","何魂","秦款措备","11.8","16.4","8.8","9.4","6.2","10.8","2.4","0.0","0.0","0.9","8.4","7.1","6.5","11.31","10.42","0.0","57.3","52.1","48.8","4.1","5.4","3.2","0.0","0.0","0.0","10.0","9.3","3.2"
"20211210","何魂","秦款措备","12.6","17.8","8.6","7.5","6.3","10.8","2.5","0.0","0.0","0.7","6.3","1.1","6.5","10.03","3.5","0.0","69.5","37.5","49.2","1.6","7.1","3.1","0.0","0.0","0.0","9.1","9.9","3.2"
"20211209","何魂","秦款措备","11.9","16.9","8.7","6.3","6.5","11.0","2.8","0.0","0.0","0.8","5.2","9.1","6.4","9.7","12.0","0.0","63.3","28.9","50.4","6.0","0.6","3.2","0.0","0.0","0.0","7.7","9.8","3.2"
"20211208","何魂","秦款措备","10.2","15.0","7.4","4.3","6.5","11.0","2.7","0.0","0.0","1.3","5.6","8.3","6.4","9.93","11.3","0.0","58.4","42.6","50.4","1.9","1.0","3.2","0.0","0.0","0.0","10.6","10.4","3.1"
"20211207","何魂","秦款措备","11.4","17.3","7.7","7.5","6.4","10.9","2.6","0.0","0.0","1.0","7.4","3.0","6.5","10.93","6.72","0.0","61.8","50.0","49.6","1.4","3.0","3.2","0.0","0.0","0.0","9.8","7.2","3.2"
"20211206","何魂","秦款措备","10.8","16.9","6.6","7.4","6.6","11.1","2.8","0.1","0.0","1.5","5.3","9.2","6.5","9.42","12.4","0.0","73.0","47.6","50.1","3.8","0.8","3.1","0.0","0.0","0.0","6.2","8.6","3.2"
"20211205","何魂","秦款措备","8.3","14.4","2.6","5.7","6.9","11.4","3.1","0.0","0.0","1.8","5.2","9.3","6.5","9.5","12.51","0.0","57.9","43.4","50.0","2.5","1.1","3.2","0.0","0.0","0.0","7.4","11.1","3.2"
"20211204","何魂","秦款措备","5.6","10.7","1.6","4.3","7.3","11.9","3.5","0.0","0.0","1.8","8.6","9.1","6.5","12.13","12.75","0.0","43.4","31.3","50.3","0.0","0.8","3.2","0.0","0.0","0.0","15.3","12.4","3.2"
"20211203","何魂","秦款措备","7.4","12.6","3.3","6.3","7.9","12.5","4.1","0.0","0.0","1.4","7.0","9.2","6.5","10.25","12.22","0.0","52.6","35.0","51.1","2.0","1.6","3.2","0.0","0.0","0.0","13.2","13.5","3.2"
"20211202","何魂","秦款措备","3.8","9.1","-1.0","7.9","8.4","13.0","4.7","0.0","0.0","1.6","9.4","4.2","6.3","13.11","8.38","0.0","47.6","41.1","52.7","0.0","3.8","3.3","0.0","0.0","0.0","11.9","8.9","3.1"
"20211201","何魂","秦款措备","3.9","7.3","0.2","6.7","8.9","13.4","5.2","0.0","0.0","1.3","9.3","8.6","6.1","13.33","11.95","0.0","40.6","44.4","53.4","0.6","2.8","3.6","0.0","0.0","0.0","20.3","10.9","3.0"
"20211130","何魂","秦款措备","10.9","13.9","6.0","5.4","9.2","13.7","5.5","28.9","0.0","1.1","0.0","9.4","6.0","0.5","13.14","0.0","74.6","38.9","54.2","7.3","0.1","3.6","0.0","0.0","0.0","19.8","10.9","3.0"
"20211129","何魂","秦款措备","11.6","16.0","7.3","4.9","9.3","13.8","5.6","0.0","0.0","1.1","9.1","9.4","6.0","13.16","13.04","0.0","51.5","45.4","54.1","3.1","1.1","3.6","0.0","0.0","0.0","8.2","13.7","3.0"
"20211128","何魂","秦款措备","10.3","16.4","5.3","5.1","9.4","13.9","5.9","0.0","0.0","1.0","9.4","7.1","5.9","13.41","11.27","0.0","53.1","37.4","54.5","2.9","4.3","3.8","0.0","0.0","0.0","5.7","15.5","3.1"
"20211127","何魂","秦款措备","8.4","13.8","4.9","9.8","9.6","14.2","5.9","0.0","0.0","2.1","9.5","5.1","6.1","13.35","10.03","0.0","44.8","52.8","54.7","0.0","4.6","3.7","0.0","0.0","0.0","7.9","14.7","3.1"
"20211126","何魂","秦款措备","8.9","13.6","5.3","10.3","9.7","14.4","6.0","0.0","0.0","2.1","9.5","3.9","6.2","13.54","7.29","0.0","38.5","52.4","54.9","0.0","6.0","3.5","0.0","0.0","0.0","9.3","13.0","3.2"
"20211125","何魂","秦款措备","11.7","16.7","8.4","10.4","10.0","14.7","6.3","0.0","0.0","2.1","8.4","8.7","6.3","11.4","12.84","0.0","51.9","41.8","54.7","0.6","2.5","3.5","0.0","0.0","0.0","14.0","11.5","3.2"
"20211124","何魂","秦款措备","9.3","13.5","5.5","9.6","10.1","14.9","6.4","0.0","0.0","2.0","7.7","6.3","6.4","12.36","11.1","0.0","54.1","41.9","54.1","1.8","4.5","3.4","0.0","0.0","0.0","12.4","11.3","3.1"
"20211123","何魂","秦款措备","6.2","10.3","3.6","7.9","10.2","15.0","6.3","0.0","0.0","2.0","8.1","9.5","6.6","13.21","13.47","0.0","50.0","43.9","53.0","1.5","0.0","3.3","0.0","0.0","0.0","15.8","13.9","3.0"
"20211122","何魂","秦款措备","9.9","15.6","4.3","10.8","10.1","15.0","6.3","0.0","0.8","1.1","1.8","0.0","6.7","7.83","2.67","0.0","51.4","73.1","51.7","6.6","8.0","3.1","0.0","0.0","0.0","15.4","10.5","3.0"
"20211121","何魂","秦款措备","15.2","20.1","11.7","10.7","10.2","15.0","6.4","0.0","0.0","1.2","1.8","1.7","6.7","7.17","6.09","0.0","74.1","62.9","51.5","8.0","4.9","3.3","0.0","0.0","0.0","6.4","10.4","3.1"
"20211120","何魂","秦款措备","14.8","20.9","10.6","12.2","10.2","14.9","6.4","0.0","0.0","1.9","7.5","8.3","6.7","10.85","13.08","0.0","68.4","56.3","51.3","0.5","1.6","3.2","0.0","0.0","0.0","4.2","15.3","3.1"
"20211119","何魂","秦款措备","14.5","20.7","9.5","19.1","10.4","15.1","6.6","0.0","31.8","2.0","9.5","0.0","6.6","13.53","1.24","0.0","52.0","84.5","52.1","0.3","7.4","3.3","0.0","0.0","0.0","7.0","24.5","3.1"
"20211118","何魂","秦款措备","13.2","18.2","9.1","19.4","10.7","15.4","7.0","0.0","0.0","1.9","9.3","4.4","6.7","13.18","9.41","0.0","48.0","79.4","52.7","1.8","7.0","3.4","0.0","0.0","0.0","8.0","7.9","3.1"
"20211117","何魂","秦款措备","12.5","17.8","8.2","17.8","11.0","15.7","7.3","0.0","0.0","1.6","9.2","3.7","6.7","13.48","9.2","0.0","40.9","71.5","53.2","2.3","6.4","3.5","0.0","0.0","0.0","7.9","7.9","3.2"
"20211116","何魂","秦款措备","13.1","17.3","10.1","16.4","11.5","16.1","7.8","0.0","0.0","1.3","8.4","9.3","6.7","12.19","13.17","0.0","47.3","57.5","53.9","3.6","3.9","3.5","0.0","0.0","0.0","8.6","9.4","3.1"
"20211115","何魂","秦款措备","13.3","19.4","10.2","15.5","12.0","16.6","8.3","0.0","0.0","0.7","9.5","8.9","6.6","13.6","13.52","0.0","53.6","61.0","55.3","1.1","3.0","3.7","0.0","0.0","0.0","6.3","7.9","3.1"
"20211114","何魂","秦款措备","12.9","17.6","8.6","15.2","12.3","16.9","8.7","0.0","0.0","0.9","9.5","5.5","6.8","13.66","10.18","0.0","60.9","62.0","55.9","0.9","4.3","3.5","0.0","0.0","0.0","9.3","9.8","3.1"
"20211113","何魂","秦款措备","10.1","15.3","4.3","15.6","12.7","17.3","9.1","0.0","0.0","1.2","9.9","9.7","6.7","14.59","13.36","0.0","59.9","49.0","57.8","0.1","0.0","3.6","0.0","0.0","0.0","8.8","8.3","3.2"
"20211112","何魂","秦款措备","8.8","12.0","6.4","14.3","13.0","17.6","9.5","0.0","0.0","1.6","5.5","9.8","6.3","10.35","14.36","0.0","51.5","62.5","59.5","2.3","0.0","3.9","0.0","0.0","0.0","14.6","6.1","3.3"
"20211111","何魂","秦款措备","10.3","14.4","8.0","12.5","13.2","17.7","9.7","0.0","0.0","1.8","6.5","9.9","6.3","12.16","14.25","0.0","57.4","46.0","59.8","3.9","0.3","3.9","0.0","0.0","0.0","12.4","7.0","3.4"
"20211110","何魂","秦款措备","10.2","14.2","7.7","11.0","13.4","17.9","9.9","0.0","0.0","2.7","7.2","9.9","6.2","13.84","14.87","0.0","58.0","44.1","60.2","0.6","0.5","4.1","0.0","0.0","0.0","14.8","8.7","3.4"
"20211109","何魂","秦款措备","10.1","14.1","7.3","9.2","13.8","18.4","10.3","0.0","0.0","2.8","8.3","10.1","6.0","13.47","15.73","0.0","57.0","26.4","61.5","2.1","0.0","4.3","0.0","0.0","0.0","17.4","14.9","3.4"
"20211108","何魂","秦款措备","14.1","20.8","8.2","14.1","14.2","18.9","10.8","28.9","0.0","2.6","0.2","9.6","6.0","2.16","14.6","0.0","72.5","29.0","61.6","6.1","0.0","4.3","0.0","0.0","0.0","22.8","9.5","3.3"
"20211107","何魂","秦款措备","18.2","22.1","14.9","17.6","14.6","19.3","11.1","0.0","0.0","2.8","7.1","4.4","6.2","14.5","10.33","0.0","64.1","55.4","61.9","4.0","4.6","4.2","0.0","0.0","0.0","12.0","10.5","3.1"
"20211106","何魂","秦款措备","16.7","21.5","14.0","17.2","14.7","19.6","11.1","0.1","0.0","2.6","7.8","2.8","6.6","13.37","10.71","0.0","59.4","53.6","61.2","3.1","9.4","3.8","0.0","0.0","0.0","10.7","7.0","3.0"
"20211105","何魂","秦款措备","16.5","21.8","11.8","12.0","14.7","19.8","11.1","0.0","0.0","1.4","7.2","7.7","7.0","12.32","13.59","0.0","53.8","35.6","59.8","4.1","5.3","3.3","0.0","0.0","0.0","6.1","10.0","2.9"
"20211104","何魂","秦款措备","15.1","21.5","11.5","8.7","14.5","19.5","10.7","0.0","0.0","1.2","8.5","10.1","7.2","13.81","16.5","0.0","55.5","32.1","59.1","1.4","0.1","3.0","0.0","0.0","0.0","9.0","11.3","2.8"
"20211103","何魂","秦款措备","15.0","20.6","10.8","9.7","14.3","19.3","10.5","0.0","0.0","1.3","7.6","10.0","7.3","14.27","16.46","0.0","59.9","36.0","58.3","1.8","0.0","3.0","0.0","0.0","0.0","11.0","13.7","2.8"
"20211102","何魂","秦款措备","14.9","20.6","10.8","13.9","14.2","19.1","10.4","0.0","3.7","1.2","9.0","1.0","7.2","15.16","5.89","0.0","56.5","61.1","57.6","2.6","7.5","3.1","0.0","0.0","0.0","12.7","7.7","2.9"
"20211101","何魂","秦款措备","17.0","22.3","13.8","15.7","14.3","19.1","10.6","0.0","0.0","1.2","8.0","1.1","7.1","13.31","7.65","0.0","51.8","61.3","57.5","3.8","9.5","3.2","0.0","0.0","0.0","8.8","9.0","3.0"
"20211031","何魂","秦款措备","17.0","23.0","12.8","15.0","14.5","19.4","10.9","0.0","0.0","1.5","10.1","8.2","7.0","15.92","15.22","0.0","56.4","57.4","58.3","1.3","2.4","3.4","0.0","0.0","0.0","6.2","8.2","3.1"
"20211030","何魂","秦款措备","16.6","20.6","13.8","15.0","14.9","19.7","11.3","0.0","0.0","1.7","2.4","9.8","6.9","9.01","15.33","0.0","59.1","57.3","58.8","6.4","2.3","3.5","0.0","0.0","0.0","7.8","10.7","3.1"
"20211029","何魂","秦款措备","15.9","20.2","13.8","15.4","15.2","20.0","11.6","0.0","0.0","2.3","2.7","6.7","7.2","9.74","13.25","0.0","55.8","51.0","58.9","6.0","3.9","3.4","0.0","0.0","0.0","9.8","10.4","3.1"
"20211028","何魂","秦款措备","16.9","23.3","11.7","17.3","15.5","20.3","11.9","0.0","0.0","2.0","9.6","3.9","7.3","16.55","9.12","0.0","48.4","49.1","58.9","0.8","5.3","3.3","0.0","0.0","0.0","11.3","8.1","3.0"
"20211027","何魂","秦款措备","17.1","22.3","13.0","16.7","15.8","20.7","12.1","0.0","0.0","2.0","9.5","9.8","7.4","15.74","14.85","0.0","49.0","53.8","59.7","2.8","2.6","3.3","0.0","0.0","0.0","10.1","6.5","3.0"
"20211026","何魂","秦款措备","15.9","21.4","12.2","15.9","16.0","20.9","12.4","0.0","0.0","1.9","10.0","10.1","7.3","17.32","16.34","0.0","45.6","48.5","60.6","2.9","0.8","3.3","0.0","0.0","0.0","9.7","10.3","2.9"
"20211025","何魂","秦款措备","16.7","22.8","12.3","14.6","16.2","21.0","12.6","0.0","0.0","2.0","9.3","9.6","7.3","16.6","17.09","0.0","58.1","49.8","60.4","1.6","1.8","3.4","0.0","0.0","0.0","5.9","11.1","3.0"
"20211024","何魂","秦款措备","15.8","20.7","11.4","12.0","16.4","21.1","12.9","0.0","0.0","2.0","7.1","10.3","6.9","12.5","17.89","0.0","59.5","40.5","61.3","6.3","0.0","3.8","0.0","0.0","0.0","5.5","11.8","3.1"
"20211023","何魂","秦款措备","15.1","21.0","10.4","12.7","16.7","21.3","13.3","0.0","0.0","2.6","7.5","10.3","6.7","15.23","18.26","0.0","59.4","44.0","62.6","0.9","0.8","4.0","0.0","0.0","0.0","9.7","14.7","3.1"
"20211022","何魂","秦款措备","13.2","18.4","9.8","15.3","16.9","21.4","13.6","0.0","15.8","3.1","10.2","0.0","6.5","17.66","3.73","0.0","61.4","83.3","63.3","1.3","9.3","4.2","0.0","0.0","0.0","11.1","11.0","3.2"
"20211021","何魂","秦款措备","12.6","14.7","11.4","17.3","17.1","21.6","13.8","7.4","10.4","3.1","0.0","1.2","6.5","3.88","7.41","0.0","84.9","72.5","63.2","7.0","9.0","4.4","0.0","0.0","0.0","7.0","5.8","3.2"
"20211020","何魂","秦款措备","13.7","19.5","9.0","17.7","17.3","21.9","14.0","0.0","0.0","2.9","7.9","10.1","6.6","16.45","17.6","0.0","61.4","61.8","63.1","5.5","0.6","4.3","0.0","0.0","0.0","9.3","9.0","3.2"
"20211019","何魂","秦款措备","14.4","20.1","11.3","17.5","17.5","22.2","14.0","0.0","0.0","2.0","7.7","10.1","6.9","17.09","17.63","0.0","46.4","51.3","62.3","4.4","3.9","4.0","0.0","0.0","0.0","9.8","8.3","3.1"
"20211018","何魂","秦款措备","13.6","19.6","7.1","17.2","17.5","22.3","14.0","0.0","0.0","1.6","10.2","9.5","7.0","18.62","17.0","0.0","50.0","57.1","61.1","2.4","4.1","3.9","0.0","0.0","0.0","6.1","7.0","3.0"
"20211017","何魂","秦款措备","10.2","16.7","5.5","17.0","17.6","22.4","14.0","0.0","0.0","1.4","10.3","10.0","7.3","19.4","17.52","0.0","45.9","58.0","60.6","1.0","1.6","3.8","0.0","0.0","0.0","14.9","8.1","2.9"
"20211016","何魂","秦款措备","14.7","19.3","10.2","16.3","17.8","22.6","14.2","8.5","0.2","1.5","0.0","0.0","7.2","3.27","3.98","0.0","71.6","70.1","60.9","9.8","8.9","3.6","0.0","0.0","0.0","16.1","8.9","2.9"
"20211015","何魂","秦款措备","21.9","26.6","18.3","17.2","18.0","22.8","14.5","0.0","0.0","1.6","6.8","7.3","7.1","15.39","16.2","0.0","72.8","52.6","61.2","4.6","5.9","3.8","0.0","0.0","0.0","7.8","11.7","2.9"
"20211014","何魂","秦款措备","21.4","25.2","18.0","16.9","18.3","23.0","14.8","0.0","0.0","2.2","7.9","6.3","7.0","14.65","13.76","0.0","73.0","42.5","62.0","0.8","3.8","4.0","0.0","0.0","0.0","6.8","9.8","2.9"
"20211013","何魂","秦款措备","19.9","23.5","17.3","17.8","18.6","23.3","15.2","0.0","0.0","2.5","1.7","7.4","7.0","11.62","17.03","0.0","75.0","48.4","62.8","7.9","4.0","4.0","0.0","0.0","0.0","11.0","8.9","3.0"
"20211012","何魂","秦款措备","18.6","20.2","17.5","18.9","19.0","23.6","15.6","0.1","0.0","2.4","0.0","9.5","6.8","6.32","18.41","0.0","80.6","63.9","63.8","9.3","2.3","4.1","0.0","0.0","0.0","13.0","9.8","3.0"
"20211011","何魂","秦款措备","21.1","24.8","17.7","17.7","19.1","23.7","15.7","1.6","0.0","2.4","0.1","0.2","6.9","5.78","8.41","0.0","85.1","67.1","64.1","8.9","5.8","4.2","0.0","0.0","0.0","10.5","10.8","3.1"
"20211010","何魂","秦款措备","24.9","28.4","21.1","18.0","19.2","23.8","15.9","0.0","0.0","3.2","7.9","0.0","6.7","15.99","8.0","0.0","82.1","65.3","64.8","4.4","6.4","4.2","0.0","0.0","0.0","10.8","12.5","3.1"
"20211009","何魂","秦款措备","23.7","27.8","21.3","19.1","19.3","23.8","16.1","0.4","0.0","3.2","5.1","5.2","6.6","12.19","14.92","0.0","83.5","56.1","65.0","4.5","7.1","4.4","0.0","0.0","0.0","7.2","18.1","3.1"
"20211008","何魂","秦款措备","23.3","27.6","21.3","18.7","19.3","23.9","16.1","0.2","0.0","3.2","3.5","6.4","6.5","11.44","15.88","0.0","77.9","55.8","65.2","6.6","4.3","4.6","0.0","0.0","0.0","7.5","20.5","3.1"
"20211007","何魂","秦款措备","23.4","27.0","20.1","19.1","19.3","23.8","16.1","0.0","0.0","4.0","10.0","10.1","6.3","18.94","20.19","0.0","76.4","58.4","64.9","2.3","5.4","4.9","0.0","0.0","0.0","9.0","12.0","3.1"
"20211006","何魂","秦款措备","23.4","27.1","21.0","17.5","19.5","23.9","16.3","0.0","0.0","3.7","8.1","10.5","6.2","17.76","20.05","0.0","79.3","54.9","64.8","5.0","3.1","5.1","0.0","0.0","0.0","6.5","9.5","3.1"
"20211005","何魂","秦款措备","24.4","28.0","21.7","17.2","19.7","24.2","16.5","0.0","0.0","2.6","10.3","10.7","6.5","19.91","21.43","0.0","78.9","39.5","64.9","1.9","2.3","5.1","0.0","0.0","0.0","10.0","15.9","3.1"
"20211004","何魂","秦款措备","24.5","27.8","21.6","21.5","19.9","24.4","16.7","0.0","0.0","3.6","8.9","2.3","6.7","19.26","12.98","0.0","80.4","63.6","65.3","4.6","9.1","4.9","0.0","0.0","0.0","15.5","11.1","3.0"
"20211003","何魂","秦款措备","23.5","28.2","19.2","22.1","20.2","24.6","17.0","0.0","0.0","3.6","10.4","4.5","6.7","19.57","14.32","0.0","73.3","73.8","66.4","0.5","8.0","5.0","0.0","0.0","0.0","5.4","7.0","3.0"
"20211002","何魂","秦款措备","23.3","28.3","19.6","21.1","20.4","24.8","17.3","0.0","0.0","4.2","10.3","10.2","6.5","19.24","20.16","0.0","76.4","73.1","67.4","0.0","3.0","5.1","0.0","0.0","0.0","8.9","10.1","3.0"
"20211001","何魂","秦款措备","22.2","26.8","18.6","20.0","20.5","24.7","17.5","0.0","0.0","5.2","10.4","9.6","6.1","20.17","18.48","0.0","75.8","72.3","68.9","0.0","2.5","5.4","0.0","0.0","0.0","8.2","7.5","3.1"
"20210930","何魂","秦款措备","22.1","25.4","19.9","20.3","20.5","24.6","17.6","36.7","0.0","6.0","2.3","7.1","5.5","9.14","16.96","0.0","86.1","67.1","69.8","6.4","4.3","5.7","0.0","0.0","0.0","10.4","8.5","3.1"
